Date, Open, High, Low, Close, Volume
09/13/22, 6225, 6300, 6200, 6200, 9240200
09/12/22, 6200, 6275, 6175, 6225, 10782800
09/09/22, 6300, 6325, 6200, 6225, 14636800
09/08/22, 6350, 6350, 6250, 6250, 10362500
09/07/22, 6325, 6375, 6275, 6300, 10503900
09/06/22, 6375, 6425, 6325, 6350, 6558000
09/05/22, 6400, 6450, 6325, 6375, 9181400
09/02/22, 6325, 6425, 6300, 6400, 12312200
09/01/22, 6225, 6375, 6225, 6275, 13685200
08/31/22, 6300, 6350, 6200, 6225, 28438199
08/30/22, 6625, 6625, 6500, 6500, 5706600
08/29/22, 6475, 6625, 6450, 6625, 5172100
08/26/22, 6550, 6600, 6500, 6500, 6220300
08/25/22, 6650, 6675, 6575, 6575, 4791100
08/24/22, 6650, 6650, 6575, 6650, 5240700
08/23/22, 6650, 6650, 6600, 6650, 4805600
08/22/22, 6550, 6650, 6550, 6650, 6047100
08/19/22, 6600, 6650, 6575, 6575, 9669600
08/18/22, 6550, 6600, 6500, 6575, 10405500
08/16/22, 6625, 6650, 6450, 6550, 15973400
08/15/22, 6625, 6625, 6550, 6625, 3707800
08/12/22, 6650, 6650, 6575, 6625, 7135400
08/11/22, 6650, 6650, 6600, 6600, 7552600
08/10/22, 6550, 6625, 6500, 6625, 11884700
08/09/22, 6625, 6675, 6550, 6550, 10862800
08/08/22, 6600, 6650, 6550, 6625, 9518400
08/05/22, 6650, 6675, 6550, 6625, 10508000
08/04/22, 6550, 6650, 6550, 6650, 11661000
08/03/22, 6675, 6675, 6525, 6575, 10944100
08/02/22, 6700, 6750, 6625, 6700, 11731900
08/01/22, 6825, 6925, 6825, 6900, 14285000
07/29/22, 6900, 6925, 6800, 6800, 17090699
07/28/22, 6950, 7000, 6875, 6900, 13846500
07/27/22, 7000, 7025, 6925, 7000, 7768600
07/26/22, 7025, 7050, 6950, 7000, 6311400
07/25/22, 7050, 7075, 7000, 7025, 4355300
07/22/22, 7175, 7200, 7050, 7050, 3703400
07/21/22, 7125, 7200, 7050, 7175, 12515300
07/20/22, 7150, 7175, 7075, 7100, 9147600
07/19/22, 7050, 7150, 7050, 7150, 10570700
07/18/22, 6900, 7050, 6875, 7050, 8349100
07/15/22, 6925, 6950, 6825, 6900, 4235000
07/14/22, 6825, 6950, 6800, 6925, 7611600
07/13/22, 7000, 7000, 6800, 6825, 10978800
07/12/22, 7050, 7100, 6975, 7050, 5209400
07/11/22, 7000, 7025, 6925, 7025, 2961000
07/08/22, 6950, 7025, 6925, 7025, 5318200
07/07/22, 7000, 7025, 6900, 6900, 6754100
07/06/22, 6925, 7000, 6800, 7000, 6837000
07/05/22, 6850, 7025, 6850, 6925, 7717600
07/04/22, 7025, 7050, 6725, 6825, 8577700
07/01/22, 7050, 7100, 6975, 7025, 6190600
06/30/22, 7075, 7150, 7025, 7050, 12205400
06/29/22, 7225, 7225, 7075, 7100, 8801500
06/28/22, 7175, 7250, 7125, 7250, 12180500
06/27/22, 7075, 7200, 7000, 7200, 9670800
06/24/22, 7150, 7175, 7000, 7075, 15927400
06/23/22, 7000, 7125, 6925, 7125, 18142900
06/22/22, 6925, 7000, 6850, 6975, 14873800
06/21/22, 6900, 6950, 6850, 6875, 7172600
06/20/22, 6800, 6900, 6725, 6900, 10905200
06/17/22, 6700, 6825, 6650, 6825, 20368400
06/16/22, 6800, 6850, 6700, 6800, 8840900
06/15/22, 6850, 6875, 6750, 6800, 8012700
06/14/22, 6800, 6875, 6650, 6875, 11888800
06/13/22, 6775, 6850, 6625, 6825, 12818500
06/10/22, 6825, 6875, 6775, 6875, 7714700
06/09/22, 6975, 6975, 6800, 6875, 15634600
06/08/22, 6975, 7000, 6875, 6975, 14006900
06/07/22, 6900, 6975, 6825, 6925, 14439800
06/06/22, 6700, 6925, 6675, 6925, 27810699
06/03/22, 6700, 6700, 6600, 6675, 12168900
06/02/22, 6700, 6700, 6575, 6700, 19442301
05/31/22, 6450, 6600, 6400, 6600, 20679301
05/30/22, 6475, 6475, 6375, 6450, 4042200
05/27/22, 6400, 6450, 6325, 6425, 8665600
05/25/22, 6275, 6400, 6250, 6400, 8163400
05/24/22, 6400, 6425, 6275, 6275, 8924500
05/23/22, 6425, 6475, 6300, 6400, 11788700
05/20/22, 6450, 6475, 6400, 6450, 5765400
05/19/22, 6425, 6500, 6375, 6450, 13302700
05/18/22, 6500, 6500, 6400, 6500, 6964900
05/17/22, 6400, 6500, 6375, 6500, 13570400
05/13/22, 6375, 6500, 6325, 6450, 16624400
05/12/22, 6475, 6525, 6350, 6400, 14638500
05/11/22, 6400, 6550, 6400, 6450, 22876600
05/10/22, 6100, 6400, 6025, 6400, 22214801
05/09/22, 6225, 6275, 6000, 6125, 21830801
04/28/22, 6375, 6375, 6300, 6300, 9008400
04/27/22, 6300, 6400, 6250, 6350, 10374300
04/26/22, 6300, 6375, 6225, 6300, 12656500
04/25/22, 6250, 6350, 6225, 6300, 9508800
04/22/22, 6250, 6325, 6200, 6300, 14597300
04/21/22, 6200, 6325, 6200, 6250, 12424000
04/20/22, 6225, 6275, 6200, 6225, 12880200
04/19/22, 6125, 6200, 6100, 6200, 6003800
04/18/22, 6125, 6200, 6075, 6125, 8823500
04/14/22, 6200, 6225, 6125, 6125, 5824500
04/13/22, 6150, 6200, 6075, 6200, 11091100
04/12/22, 6075, 6150, 6000, 6150, 9354300
04/11/22, 6125, 6150, 6025, 6075, 6762800
04/08/22, 6175, 6175, 6075, 6125, 9286800
04/07/22, 6075, 6175, 6025, 6100, 11712800
04/06/22, 6100, 6100, 6000, 6100, 10919600
04/05/22, 6100, 6100, 6025, 6100, 6112700
04/04/22, 6050, 6100, 6025, 6100, 10168700
04/01/22, 5975, 6050, 5950, 6050, 11891700
03/31/22, 6000, 6025, 5925, 5950, 11813300
03/30/22, 5875, 5950, 5850, 5925, 11301400
03/29/22, 5850, 5900, 5800, 5825, 11353400
03/28/22, 5750, 5825, 5725, 5800, 15893200
03/25/22, 5950, 5950, 5775, 5775, 21806000
03/24/22, 6000, 6000, 5925, 5950, 9611600
03/23/22, 6000, 6050, 5975, 5975, 5430300
03/22/22, 5975, 6050, 5975, 6025, 6930300
03/21/22, 6050, 6075, 5950, 5975, 6475900
03/18/22, 6125, 6150, 5975, 6025, 15851000
03/17/22, 6150, 6200, 6100, 6125, 7419900
03/16/22, 6050, 6150, 6025, 6150, 7731600
03/15/22, 6100, 6150, 6000, 6050, 8829700
03/14/22, 6050, 6200, 6025, 6100, 8130600
03/11/22, 6075, 6075, 5975, 6050, 5351600
03/10/22, 6025, 6075, 5950, 6075, 8016000
03/09/22, 5975, 6000, 5925, 5950, 8867300
03/08/22, 5750, 6000, 5725, 5925, 20442801
03/07/22, 6050, 6050, 5725, 5725, 35629102
03/04/22, 6150, 6200, 6050, 6075, 14789200
03/02/22, 6175, 6250, 6100, 6200, 14053900
03/01/22, 6225, 6275, 6175, 6175, 15672200
02/25/22, 6300, 6350, 6200, 6200, 24140699
02/24/22, 6375, 6400, 6250, 6325, 8360500
02/23/22, 6400, 6425, 6300, 6400, 6864000
02/22/22, 6275, 6400, 6275, 6400, 7470200
02/21/22, 6375, 6375, 6275, 6275, 8706200
02/18/22, 6375, 6400, 6350, 6375, 6763400
02/17/22, 6325, 6375, 6300, 6375, 3840500
02/16/22, 6375, 6375, 6300, 6300, 6400300
02/15/22, 6350, 6375, 6300, 6375, 5152400
02/14/22, 6325, 6350, 6250, 6350, 4262800
02/11/22, 6325, 6350, 6300, 6350, 7515200
02/10/22, 6350, 6400, 6300, 6325, 8112700
02/09/22, 6425, 6425, 6325, 6350, 8939600
02/08/22, 6450, 6475, 6375, 6375, 5007900
02/07/22, 6425, 6475, 6400, 6475, 5443600
02/04/22, 6425, 6475, 6350, 6425, 3232400
02/03/22, 6400, 6425, 6350, 6425, 2665200
02/02/22, 6325, 6400, 6325, 6400, 3565700
01/31/22, 6350, 6450, 6325, 6325, 4971500
01/28/22, 6400, 6425, 6325, 6375, 5353300
01/27/22, 6425, 6450, 6350, 6425, 4047800
01/26/22, 6400, 6475, 6350, 6450, 6722000
01/25/22, 6400, 6450, 6325, 6350, 5219900
01/24/22, 6475, 6500, 6375, 6400, 3787900
01/21/22, 6350, 6500, 6350, 6475, 7217800
01/20/22, 6425, 6450, 6350, 6350, 8229600
01/19/22, 6450, 6475, 6375, 6425, 4464400
01/18/22, 6500, 6525, 6350, 6425, 7813200
01/17/22, 6500, 6600, 6425, 6475, 7248800
01/14/22, 6600, 6600, 6500, 6500, 6834000
01/13/22, 6600, 6600, 6525, 6600, 5598300
01/12/22, 6525, 6600, 6500, 6600, 9446400
01/11/22, 6450, 6550, 6400, 6525, 12672700
01/10/22, 6425, 6475, 6375, 6400, 7142500
01/07/22, 6350, 6450, 6325, 6425, 10167800
01/06/22, 6225, 6300, 6225, 6300, 4718900
01/05/22, 6300, 6300, 6200, 6225, 10376700
01/04/22, 6250, 6325, 6250, 6275, 9175000
01/03/22, 6325, 6350, 6250, 6250, 7155400
12/30/21, 6400, 6425, 6300, 6325, 5535600
12/29/21, 6350, 6400, 6325, 6400, 2810200
12/28/21, 6425, 6425, 6300, 6325, 3868400
12/27/21, 6400, 6425, 6350, 6375, 1824500
12/24/21, 6375, 6400, 6350, 6400, 2114600
12/23/21, 6350, 6400, 6300, 6375, 3952900
12/22/21, 6375, 6400, 6300, 6300, 4308500
12/21/21, 6375, 6425, 6325, 6375, 5431900
12/20/21, 6475, 6500, 6350, 6375, 5455500
12/17/21, 6425, 6500, 6425, 6475, 8264800
12/16/21, 6500, 6575, 6425, 6425, 5261600
12/15/21, 6500, 6600, 6475, 6500, 3988500
12/14/21, 6575, 6575, 6450, 6450, 6530400
12/13/21, 6625, 6625, 6550, 6550, 6051800
12/10/21, 6500, 6625, 6450, 6625, 9437900
12/09/21, 6425, 6550, 6400, 6550, 5859900
12/08/21, 6375, 6450, 6375, 6375, 3746700
12/07/21, 6425, 6475, 6350, 6350, 7943100
12/06/21, 6425, 6525, 6400, 6425, 9863600
12/03/21, 6475, 6500, 6400, 6450, 11984300
12/02/21, 6525, 6600, 6475, 6475, 7752700
12/01/21, 6400, 6650, 6400, 6525, 18018500
11/30/21, 6550, 6550, 6300, 6300, 18352801
11/29/21, 6325, 6575, 6300, 6500, 10021900
11/26/21, 6475, 6525, 6325, 6350, 10209100
11/25/21, 6500, 6550, 6475, 6475, 5060400
11/24/21, 6600, 6600, 6450, 6550, 6460100
11/23/21, 6625, 6650, 6550, 6600, 5566900
11/22/21, 6550, 6650, 6525, 6625, 6550100
11/19/21, 6600, 6625, 6500, 6550, 15329300
11/18/21, 6325, 6575, 6300, 6550, 27526600
11/17/21, 6300, 6325, 6275, 6300, 4586800
11/16/21, 6300, 6325, 6275, 6300, 5785000
11/15/21, 6350, 6375, 6250, 6300, 5020300
11/12/21, 6350, 6375, 6300, 6350, 3702900
11/11/21, 6275, 6350, 6250, 6325, 11349000
11/10/21, 6350, 6350, 6250, 6275, 10524900
11/09/21, 6300, 6350, 6275, 6350, 7461700
11/08/21, 6250, 6325, 6250, 6275, 6313200
11/05/21, 6275, 6325, 6225, 6250, 6618800
11/04/21, 6250, 6350, 6250, 6275, 7149400
11/03/21, 6275, 6300, 6200, 6250, 8534200
11/02/21, 6300, 6350, 6200, 6275, 11685600
11/01/21, 6325, 6400, 6250, 6275, 16153400
10/29/21, 6400, 6475, 6350, 6350, 8757400
10/28/21, 6450, 6500, 6350, 6400, 10016800
10/27/21, 6625, 6675, 6450, 6475, 9480800
10/26/21, 6700, 6725, 6600, 6675, 7012800
10/25/21, 6675, 6725, 6625, 6650, 6118400
10/22/21, 6700, 6700, 6600, 6650, 7423900
10/21/21, 6850, 6900, 6700, 6700, 12586700
10/19/21, 6775, 6875, 6725, 6825, 13144700
10/18/21, 6850, 6875, 6750, 6775, 14298500
10/15/21, 6900, 6950, 6750, 6775, 15567200
10/14/21, 6775, 6900, 6775, 6850, 20074199
10/13/21, 6650, 6825, 6625, 6775, 14065500
10/12/21, 6650, 6700, 6600, 6675, 6394400
10/11/21, 6725, 6725, 6600, 6625, 4124900
10/08/21, 6700, 6750, 6600, 6700, 7786300
10/07/21, 6625, 6725, 6625, 6700, 14057700
10/06/21, 6525, 6650, 6525, 6600, 14518800
10/05/21, 6425, 6525, 6350, 6500, 10904600
10/04/21, 6300, 6450, 6225, 6425, 13243300
10/01/21, 6325, 6325, 6175, 6250, 8796400
09/30/21, 6200, 6375, 6175, 6350, 17585000
09/29/21, 6125, 6175, 6100, 6150, 4698800
09/28/21, 6100, 6225, 6100, 6150, 6688300
09/27/21, 6150, 6175, 6100, 6100, 4794800
09/24/21, 6150, 6200, 6100, 6150, 6243600
09/23/21, 6200, 6225, 6150, 6150, 5395000
09/22/21, 6175, 6200, 6150, 6200, 2410500
09/21/21, 6150, 6175, 6100, 6150, 3730100
09/20/21, 6200, 6225, 6125, 6150, 3568800
09/17/21, 6200, 6225, 6150, 6200, 9684300
09/16/21, 6250, 6275, 6175, 6200, 3692500
09/15/21, 6175, 6250, 6175, 6250, 4024900
09/14/21, 6275, 6275, 6175, 6175, 3388600
09/13/21, 6200, 6250, 6175, 6225, 1815700
09/10/21, 6300, 6300, 6225, 6225, 3664000
09/09/21, 6175, 6275, 6150, 6275, 9251000
09/08/21, 6275, 6275, 6150, 6175, 11104500
09/07/21, 6300, 6300, 6200, 6250, 9378400
09/06/21, 6550, 6575, 6450, 6475, 11023000
09/03/21, 6475, 6550, 6425, 6525, 14115000
09/02/21, 6400, 6450, 6375, 6450, 6606600
09/01/21, 6275, 6400, 6275, 6350, 10351400
08/31/21, 6525, 6525, 6175, 6175, 29734699
08/30/21, 6450, 6525, 6425, 6525, 8838300
08/27/21, 6325, 6450, 6275, 6425, 11218400
08/26/21, 6350, 6400, 6275, 6275, 6674600
08/25/21, 6350, 6375, 6250, 6325, 5437500
08/24/21, 6225, 6300, 6175, 6300, 4955000
08/23/21, 6200, 6250, 6175, 6225, 4877300
08/20/21, 6225, 6225, 6150, 6175, 4015600
08/19/21, 6375, 6400, 6175, 6250, 6790800
08/18/21, 6400, 6475, 6375, 6400, 6963400
08/16/21, 6275, 6375, 6200, 6350, 7940600
08/13/21, 6250, 6300, 6200, 6225, 4764300
08/12/21, 6175, 6250, 6125, 6200, 8716200
08/10/21, 6125, 6175, 6050, 6125, 6276400
08/09/21, 6225, 6275, 6100, 6150, 4900300
08/06/21, 6200, 6300, 6150, 6225, 4446500
08/05/21, 6200, 6250, 6175, 6200, 5577600
08/04/21, 6150, 6200, 6100, 6175, 8354800
08/03/21, 6175, 6250, 6125, 6125, 6803100
08/02/21, 6175, 6225, 6100, 6175, 7791300
07/30/21, 6400, 6450, 6075, 6075, 17612100
07/29/21, 6450, 6500, 6375, 6375, 8460000
07/28/21, 6575, 6575, 6425, 6500, 2551700
07/27/21, 6575, 6575, 6475, 6575, 3170500
07/26/21, 6475, 6550, 6475, 6500, 2365400
07/23/21, 6525, 6575, 6450, 6475, 6496900
07/22/21, 6525, 6575, 6475, 6525, 6293400
07/21/21, 6650, 6675, 6500, 6525, 8853700
07/19/21, 6625, 6675, 6550, 6650, 6565300
07/16/21, 6675, 6700, 6525, 6625, 5581900
07/15/21, 6650, 6700, 6575, 6675, 6065800
07/14/21, 6625, 6625, 6525, 6625, 9076900
07/13/21, 6600, 6700, 6575, 6625, 9462600
07/12/21, 6500, 6625, 6500, 6600, 6033900
07/09/21, 6425, 6575, 6375, 6475, 6737800
07/08/21, 6450, 6525, 6425, 6425, 6331800
07/07/21, 6475, 6575, 6425, 6450, 8760800
07/06/21, 6500, 6500, 6400, 6450, 5961000
07/05/21, 6575, 6650, 6400, 6450, 9409300
07/02/21, 6600, 6650, 6475, 6575, 13176700
07/01/21, 6300, 6600, 6300, 6550, 25772000
06/30/21, 6225, 6250, 6150, 6175, 6063400
06/29/21, 6025, 6250, 6000, 6225, 11014600
06/28/21, 6050, 6100, 6000, 6000, 4362200
06/25/21, 5975, 6150, 5975, 6050, 4983500
06/24/21, 6025, 6050, 5925, 5975, 7558400
06/23/21, 6175, 6225, 6025, 6025, 8020900
06/22/21, 6075, 6275, 6075, 6175, 7005100
06/21/21, 5750, 6100, 5750, 6025, 7919800
06/18/21, 6250, 6250, 5975, 5975, 31608600
06/17/21, 6275, 6300, 6225, 6250, 3618300
06/16/21, 6250, 6375, 6250, 6275, 3877900
06/15/21, 6275, 6300, 6250, 6250, 6205400
06/14/21, 6300, 6325, 6250, 6275, 1774100
06/11/21, 6300, 6325, 6250, 6275, 5349300
06/10/21, 6275, 6325, 6250, 6250, 7499200
06/09/21, 6375, 6375, 6250, 6275, 8710600
06/08/21, 6525, 6550, 6375, 6375, 5824900
06/07/21, 6575, 6575, 6400, 6575, 5807400
06/04/21, 6600, 6625, 6450, 6575, 7798700
06/03/21, 6450, 6675, 6400, 6675, 9230800
06/02/21, 6400, 6475, 6375, 6450, 8305600
05/31/21, 6225, 6350, 6200, 6350, 7281000
05/28/21, 6225, 6300, 6125, 6225, 11134300
05/27/21, 6325, 6375, 6250, 6250, 19375100
05/25/21, 6275, 6325, 6225, 6300, 9217600
05/24/21, 6350, 6350, 6225, 6275, 6645400
05/21/21, 6375, 6425, 6325, 6350, 4549500
05/20/21, 6400, 6475, 6300, 6375, 6549800
05/19/21, 6375, 6450, 6350, 6375, 6071500
05/18/21, 6350, 6450, 6350, 6375, 5181000
05/17/21, 6600, 6625, 6325, 6350, 12918300
05/11/21, 6575, 6650, 6525, 6575, 7528400
05/10/21, 6525, 6650, 6525, 6575, 7849700
05/07/21, 6500, 6575, 6500, 6500, 3537800
05/06/21, 6525, 6575, 6500, 6550, 3749600
05/05/21, 6600, 6600, 6500, 6500, 3234600
05/04/21, 6500, 6575, 6450, 6575, 2921300
05/03/21, 6525, 6550, 6450, 6475, 5685300
04/30/21, 6575, 6600, 6500, 6525, 4426900
04/29/21, 6675, 6675, 6525, 6525, 7824600
04/28/21, 6550, 6675, 6525, 6675, 4379400
04/27/21, 6650, 6700, 6525, 6525, 6433900
04/26/21, 6750, 6750, 6650, 6675, 5724200
04/23/21, 6675, 6750, 6650, 6750, 4746700
04/22/21, 6800, 6800, 6675, 6675, 5354200
04/21/21, 6725, 6800, 6700, 6775, 5957600
04/20/21, 6700, 6750, 6675, 6750, 4485900
04/19/21, 6750, 6775, 6675, 6750, 6456700
04/16/21, 6625, 6750, 6575, 6700, 8024700
04/15/21, 6550, 6650, 6500, 6650, 4067600
04/14/21, 6600, 6625, 6550, 6575, 2736900
04/13/21, 6625, 6650, 6525, 6575, 7908500
04/12/21, 6600, 6700, 6525, 6600, 8463900
04/09/21, 6650, 6700, 6600, 6600, 5953200
04/08/21, 6700, 6750, 6650, 6675, 6318100
04/07/21, 6800, 6800, 6675, 6775, 4626500
04/06/21, 6725, 6775, 6625, 6750, 7035000
04/05/21, 6800, 6800, 6650, 6650, 8378100
04/01/21, 6600, 6750, 6525, 6725, 10400800
03/31/21, 6725, 6725, 6425, 6600, 14076000
03/30/21, 6800, 6825, 6625, 6700, 8013900
03/29/21, 6775, 6800, 6675, 6800, 8711200
03/26/21, 6650, 6775, 6550, 6750, 14473700
03/25/21, 6725, 6750, 6500, 6625, 15252100
03/24/21, 6675, 6725, 6575, 6725, 14817700
03/23/21, 6525, 6750, 6525, 6675, 30644301
03/22/21, 6500, 6550, 6325, 6350, 12601900
03/19/21, 6300, 6500, 6275, 6500, 18918100
03/18/21, 6400, 6425, 6300, 6300, 9918000
03/17/21, 6475, 6475, 6350, 6350, 5487400
03/16/21, 6450, 6475, 6400, 6400, 4449100
03/15/21, 6400, 6450, 6375, 6400, 7742700
03/12/21, 6425, 6475, 6350, 6375, 13809200
03/10/21, 6250, 6400, 6200, 6400, 12830000
03/09/21, 6250, 6275, 6150, 6200, 11669300
03/08/21, 6200, 6250, 6150, 6175, 8327900
03/05/21, 6100, 6225, 6100, 6125, 10281700
03/04/21, 6300, 6300, 6175, 6200, 10535500
03/03/21, 6300, 6350, 6200, 6300, 14417200
03/02/21, 6150, 6300, 6125, 6275, 16995000
03/01/21, 6100, 6125, 6050, 6100, 9537900
02/26/21, 6125, 6150, 6050, 6050, 21120400
02/25/21, 6175, 6175, 6100, 6125, 7496000
02/24/21, 6100, 6200, 6075, 6100, 11677000
02/23/21, 6075, 6100, 6000, 6050, 10874800
02/22/21, 6100, 6150, 6050, 6050, 8928400
02/19/21, 6050, 6125, 6025, 6075, 5309600
02/18/21, 6175, 6175, 6050, 6050, 8654700
02/17/21, 6175, 6175, 6075, 6100, 5738900
02/16/21, 6200, 6225, 6075, 6100, 15087800
02/15/21, 6325, 6350, 6150, 6150, 12525200
02/11/21, 6125, 6300, 6125, 6300, 9091500
02/10/21, 6175, 6225, 6125, 6125, 12959600
02/09/21, 6250, 6250, 6100, 6150, 16389301
02/08/21, 6325, 6375, 6225, 6250, 10698600
02/05/21, 6325, 6375, 6275, 6325, 7175100
02/04/21, 6300, 6350, 6275, 6325, 9622800
02/03/21, 6375, 6450, 6300, 6300, 10659800
02/02/21, 6300, 6475, 6250, 6325, 16938301
02/01/21, 6100, 6275, 6000, 6250, 13536900
01/29/21, 6425, 6550, 6050, 6050, 27088500
01/28/21, 6525, 6575, 6325, 6325, 11374700
01/27/21, 6575, 6675, 6525, 6550, 8761900
01/26/21, 6625, 6725, 6550, 6575, 12599500
01/25/21, 6675, 6750, 6600, 6625, 9830000
01/22/21, 6800, 6850, 6675, 6675, 12729400
01/21/21, 6800, 6825, 6750, 6775, 7256800
01/20/21, 6800, 6850, 6750, 6750, 12921600
01/19/21, 6900, 7025, 6800, 6800, 29859400
01/18/21, 6675, 6850, 6650, 6850, 12872200
01/15/21, 6725, 6775, 6650, 6675, 12883300
01/14/21, 6750, 6775, 6700, 6725, 9115700
01/13/21, 6800, 6800, 6700, 6700, 13975500
01/12/21, 6800, 6900, 6725, 6725, 15844300
01/11/21, 6800, 6825, 6750, 6750, 15471100
01/08/21, 6775, 6825, 6750, 6800, 12862000
01/07/21, 6750, 6825, 6750, 6775, 7031400
01/06/21, 6850, 6875, 6700, 6750, 13331700
01/05/21, 6825, 6925, 6825, 6850, 14953600
01/04/21, 6850, 6900, 6775, 6825, 6655300
12/30/20, 6825, 6900, 6750, 6850, 13708100
12/29/20, 6925, 6950, 6825, 6825, 7869500
12/28/20, 6900, 6925, 6725, 6925, 5918900
12/23/20, 6875, 6925, 6700, 6800, 10921000
12/22/20, 7050, 7075, 6825, 6825, 17134801
12/21/20, 6825, 7075, 6825, 7050, 18759699
12/18/20, 6850, 6950, 6825, 6825, 18415801
12/17/20, 6900, 6975, 6850, 6850, 13726500
12/16/20, 6900, 6975, 6900, 6900, 21226500
12/15/20, 7025, 7050, 6850, 6900, 24500699
12/14/20, 6925, 7025, 6900, 7025, 14940000
12/11/20, 7000, 7025, 6925, 6925, 12019500
12/10/20, 7000, 7075, 6975, 6975, 24969199
12/08/20, 7100, 7125, 7000, 7000, 20773900
12/07/20, 7025, 7150, 7025, 7100, 15162700
12/04/20, 7075, 7100, 7000, 7025, 7084500
12/03/20, 7200, 7275, 7050, 7050, 17398301
12/02/20, 7100, 7250, 7100, 7150, 20584900
12/01/20, 7125, 7175, 7025, 7100, 12223000
11/30/20, 7325, 7350, 7000, 7100, 41426699
11/27/20, 7175, 7350, 7175, 7300, 11056100
11/26/20, 7125, 7250, 7125, 7225, 6716000
11/25/20, 7300, 7350, 7125, 7150, 18608199
11/24/20, 7350, 7350, 7225, 7250, 9553000
11/23/20, 7300, 7300, 7225, 7275, 7560300
11/20/20, 7300, 7350, 7175, 7225, 13621800
11/19/20, 7350, 7375, 7250, 7275, 8422500
11/18/20, 7300, 7425, 7300, 7350, 12693300
11/17/20, 7150, 7425, 7150, 7275, 19444400
11/16/20, 7150, 7175, 7125, 7150, 8258000
11/13/20, 7200, 7200, 7100, 7100, 7229400
11/12/20, 7050, 7200, 7050, 7175, 14050400
11/11/20, 7100, 7225, 7025, 7050, 15180200
11/10/20, 7300, 7300, 7125, 7150, 16395801
11/09/20, 7175, 7275, 7150, 7200, 15842000
11/06/20, 7025, 7200, 7025, 7175, 17154400
11/05/20, 7075, 7125, 7000, 7125, 9670300
11/04/20, 7050, 7075, 6950, 6950, 7124700
11/03/20, 7025, 7050, 6950, 7000, 6839400
11/02/20, 7000, 7075, 6825, 7025, 16241000
10/27/20, 7050, 7075, 7000, 7000, 9447300
10/26/20, 7075, 7100, 7025, 7075, 6495000
10/23/20, 7200, 7200, 7050, 7075, 6734900
10/22/20, 7075, 7225, 7025, 7225, 8964200
10/21/20, 7075, 7125, 7050, 7075, 5279800
10/20/20, 7150, 7175, 7000, 7025, 8968700
10/19/20, 7125, 7150, 7100, 7150, 3912200
10/16/20, 7050, 7100, 7000, 7075, 10694800
10/15/20, 7125, 7150, 7000, 7050, 14582800
10/14/20, 7225, 7250, 7100, 7125, 10279200
10/13/20, 7225, 7250, 7075, 7250, 8052700
10/12/20, 7300, 7325, 7200, 7200, 5120500
10/09/20, 7225, 7275, 7200, 7225, 2322100
10/08/20, 7125, 7275, 7100, 7225, 6069800
10/07/20, 7225, 7375, 7100, 7125, 8868400
10/06/20, 7175, 7325, 7175, 7225, 7241600
10/05/20, 7150, 7200, 7075, 7100, 2731300
10/02/20, 7200, 7225, 7025, 7075, 4691800
10/01/20, 7100, 7175, 7100, 7175, 2470600
09/30/20, 7050, 7150, 7000, 7150, 6032400
09/29/20, 7050, 7175, 7000, 7000, 8282300
09/28/20, 7150, 7200, 7000, 7000, 8872000
09/25/20, 7125, 7200, 7075, 7125, 10590700
09/24/20, 7400, 7425, 7050, 7125, 13985400
09/23/20, 7450, 7575, 7425, 7425, 6002300
09/22/20, 7425, 7600, 7400, 7525, 5940800
09/21/20, 7575, 7650, 7500, 7525, 6058000
09/18/20, 7425, 7600, 7400, 7525, 12208400
09/17/20, 7525, 7600, 7400, 7400, 7810000
09/16/20, 7625, 7675, 7575, 7600, 4784000
09/15/20, 7800, 7825, 7600, 7675, 11969000
09/14/20, 7700, 7900, 7625, 7800, 13583200
09/11/20, 7000, 7600, 7000, 7575, 12441000
09/10/20, 7500, 7500, 7050, 7250, 17395801
09/09/20, 7850, 7875, 7525, 7575, 12012800
09/08/20, 7800, 8000, 7775, 7900, 11121800
09/07/20, 7600, 7800, 7600, 7800, 8595700
09/04/20, 7700, 7700, 7500, 7600, 7578500
09/03/20, 7800, 7850, 7700, 7725, 7228900
09/02/20, 7525, 7750, 7525, 7750, 10946000
09/01/20, 7600, 7700, 7400, 7650, 15776700
08/31/20, 7625, 7800, 7625, 7625, 15223500
08/28/20, 7700, 7700, 7600, 7625, 7054400
08/27/20, 7675, 7725, 7600, 7675, 7856800
08/26/20, 7850, 7850, 7625, 7675, 10434100
08/25/20, 7500, 7850, 7500, 7850, 18916801
08/24/20, 7200, 7500, 7200, 7500, 10263900
08/19/20, 7250, 7300, 7175, 7200, 8552800
08/18/20, 7350, 7400, 7250, 7250, 11570800
08/14/20, 7150, 7325, 7100, 7325, 6606400
08/13/20, 7100, 7250, 7025, 7225, 13482600
08/12/20, 7050, 7150, 7000, 7050, 16834199
08/11/20, 6975, 7100, 6975, 7050, 12655100
08/10/20, 6875, 7000, 6875, 6975, 11772200
08/07/20, 7025, 7075, 6850, 6875, 11677700
08/06/20, 7100, 7175, 6950, 7025, 15089000
08/05/20, 6750, 7100, 6750, 7075, 29370600
08/04/20, 6650, 6800, 6500, 6750, 45557500
08/03/20, 6475, 6550, 6300, 6475, 12457500
07/30/20, 6500, 6500, 6400, 6450, 10514000
07/29/20, 6425, 6450, 6350, 6400, 7944800
07/28/20, 6500, 6500, 6400, 6425, 9564800
